"timestamp","locality","zone_type","water_demand","area_km2","population","population_density","residential_pct","commercial_pct","industrial_pct","storage_capacity_mld","pipeline_age_years","distribution_efficiency","temperature_c","humidity_pct","rainfall_mm","wind_speed_kmh","is_rain_event","is_holiday","is_weekend","festival_period","hour","minute","day_of_week","month","year","water_supply_hours","lag_1","lag_4","lag_96","lag_672","rolling_mean_4","rolling_mean_96","rolling_mean_672","rolling_sd_96","rolling_sd_672","hour_sin","hour_cos","dow_sin","dow_cos","month_sin","month_cos","temperature_humidity_index","heavy_rain_event","high_wind_event","high_temperature_event","storage_per_1000_people","supply_efficiency_index","infrastructure_stress","land_use_total_pct","dominant_land_use"
2025-10-06,"Zone_D","Industrial",0.933009,16.5,39000,2363.636,18,22,60,38,19,0.86,23.985,76.031,24.279,10.601,1,0,0,0,12,0,1,10,2025,7.891,0.845116,0.811129,0.993558,0.838195,0.92594025,0.73686765625,0.805891904761905,0.193762314139166,0.228288357546722,1.22460635382238e-16,-1,0,1,-1,-1.83690953073357e-16,18.23603535,1,0,0,0.974358974358974,6.78626,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.91931,16.5,39000,2363.636,18,22,60,38,19,0.86,22.188,78.166,0,11.275,0,0,0,0,12,15,1,10,2025,8.287,0.933009,1.112678,1.034462,0.835533,0.95641025,0.7362369375,0.806032997023809,0.193015068157838,0.228337646329939,1.22460635382238e-16,-1,0,1,-1,-1.83690953073357e-16,17.34347208,0,0,0,0.974358974358974,7.12682,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.94181,16.5,39000,2363.636,18,22,60,38,19,0.86,23.13,84.534,15.995,12.439,1,0,0,0,12,30,1,10,2025,8.306,0.91931,0.934838,0.875483,1.085281,0.90806825,0.7350374375,0.806157665178571,0.191494042903184,0.228376643812916,1.22460635382238e-16,-1,0,1,-1,-1.83690953073357e-16,19.5527142,1,0,0,0.974358974358974,7.14316,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.940928,16.5,39000,2363.636,18,22,60,38,19,0.86,23.837,61.648,0,9.686,0,0,0,0,12,45,1,10,2025,7.926,0.94181,0.845116,0.748133,1.029309,0.90981125,0.73572834375,0.805944166666667,0.192124715943129,0.228182295168372,1.22460635382238e-16,-1,0,1,-1,-1.83690953073357e-16,14.69503376,0,0,0,0.974358974358974,6.81636,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.79202,16.5,39000,2363.636,18,22,60,38,19,0.86,25.182,89.369,15.844,13.45,1,0,0,0,13,0,1,10,2025,8.195,0.940928,0.933009,0.780369,0.875237,0.93376425,0.737736625,0.805812647321429,0.193260036222988,0.228078807619334,-0.258819045102521,-0.965925826289068,0,1,-1,-1.83690953073357e-16,22.50490158,1,0,0,0.974358974358974,7.0477,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.830343,16.5,39000,2363.636,18,22,60,38,19,0.86,26.959,75.963,6.354,9.809,1,0,0,0,13,15,1,10,2025,8.236,0.79202,0.91931,0.735981,0.817558,0.898517,0.737857989583333,0.8056888125,0.19329074646272,0.228063648391986,-0.258819045102521,-0.965925826289068,0,1,-1,-1.83690953073357e-16,20.47886517,1,0,0,0.974358974358974,7.08296,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.853255,16.5,39000,2363.636,18,22,60,38,19,0.86,25.997,56.002,0,8.61,0,0,0,0,13,30,1,10,2025,8.636,0.830343,0.94181,0.763648,0.714332,0.87627525,0.738840927083333,0.805707837797619,0.193520892536847,0.228065173270739,-0.258819045102521,-0.965925826289068,0,1,-1,-1.83690953073357e-16,14.55883994,0,0,0,0.974358974358974,7.42696,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.814035,16.5,39000,2363.636,18,22,60,38,19,0.86,25.103,70.324,0,8.409,0,0,0,0,13,45,1,10,2025,8.358,0.853255,0.940928,0.648571,0.707287,0.8541365,0.739774333333333,0.805914568452381,0.193857610661057,0.228045184609605,-0.258819045102521,-0.965925826289068,0,1,-1,-1.83690953073357e-16,17.65343372,0,0,0,0.974358974358974,7.18788,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.783205,16.5,39000,2363.636,18,22,60,38,19,0.86,24.398,79.42,0,10.55,0,0,0,0,14,0,1,10,2025,8.501,0.814035,0.79202,0.560699,0.677169,0.82241325,0.741497916666667,0.806073419642857,0.193773738448666,0.228013557402625,-0.5,-0.866025403784439,0,1,-1,-1.83690953073357e-16,19.3768916,0,0,0,0.974358974358974,7.31086,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.731963,16.5,39000,2363.636,18,22,60,38,19,0.86,27.342,69.438,0,7.178,0,0,0,0,14,15,1,10,2025,9.017,0.783205,0.830343,0.708166,0.835147,0.8202095,0.7438156875,0.806231211309524,0.192917227336128,0.227960902884847,-0.5,-0.866025403784439,0,1,-1,-1.83690953073357e-16,18.98573796,0,0,0,0.974358974358974,7.75462,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.791354,16.5,39000,2363.636,18,22,60,38,19,0.86,26.488,61.323,0,10.707,0,0,0,0,14,30,1,10,2025,8.276,0.731963,0.853255,0.723046,0.84416,0.7956145,0.744063572916667,0.806077663690476,0.192886224013386,0.227976147363609,-0.5,-0.866025403784439,0,1,-1,-1.83690953073357e-16,16.24323624,0,0,0,0.974358974358974,7.11736,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.781477,16.5,39000,2363.636,18,22,60,38,19,0.86,22.523,65.807,0,11.831,0,0,0,0,14,45,1,10,2025,8.224,0.791354,0.814035,0.711873,0.778592,0.78013925,0.744775114583333,0.805999083333333,0.192933861219406,0.227972102052694,-0.5,-0.866025403784439,0,1,-1,-1.83690953073357e-16,14.82171061,0,0,0,0.974358974358974,7.07264,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.865666,16.5,39000,2363.636,18,22,60,38,19,0.86,27.87,77.513,0,4.726,0,0,0,0,15,0,1,10,2025,8.494,0.781477,0.783205,0.681859,0.853805,0.77199975,0.74550015625,0.806003376488095,0.192939699331618,0.227971612319749,-0.707106781186547,-0.707106781186548,0,1,-1,-1.83690953073357e-16,21.6028731,0,0,0,0.974358974358974,7.30484,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.814849,16.5,39000,2363.636,18,22,60,38,19,0.86,27.318,72.943,0,8.367,0,0,0,0,15,15,1,10,2025,8.291,0.865666,0.731963,0.632031,0.733483,0.792615,0.7474148125,0.806021026785714,0.193213321594243,0.227975777911605,-0.707106781186547,-0.707106781186548,0,1,-1,-1.83690953073357e-16,19.92656874,0,0,0,0.974358974358974,7.13026,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.846962,16.5,39000,2363.636,18,22,60,38,19,0.86,24.535,74.759,0,8.093,0,0,0,0,15,30,1,10,2025,8.879,0.814849,0.791354,0.638401,0.771543,0.8133365,0.749319166666667,0.806142107142857,0.192964889666416,0.227958801321055,-0.707106781186547,-0.707106781186548,0,1,-1,-1.83690953073357e-16,18.34212065,0,0,0,0.974358974358974,7.63594,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.83774,16.5,39000,2363.636,18,22,60,38,19,0.86,28.099,66.291,0,5.794,0,0,0,0,15,45,1,10,2025,7.984,0.846962,0.781477,0.661647,0.682242,0.8272385,0.751491677083333,0.806254337797619,0.192876993892535,0.227960307265488,-0.707106781186547,-0.707106781186548,0,1,-1,-1.83690953073357e-16,18.62710809,0,0,0,0.974358974358974,6.86624,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.862265,16.5,39000,2363.636,18,22,60,38,19,0.86,27.685,60.512,0,2.889,0,0,0,0,16,0,1,10,2025,8.883,0.83774,0.865666,0.691956,0.952571,0.84130425,0.753325979166667,0.806485733630952,0.192850896942252,0.227913154226589,-0.866025403784438,-0.5,0,1,-1,-1.83690953073357e-16,16.7527472,0,0,0,0.974358974358974,7.63938,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.912849,16.5,39000,2363.636,18,22,60,38,19,0.86,26.226,86.973,7.529,10.234,1,0,0,0,16,15,1,10,2025,7.558,0.862265,0.814849,0.800879,0.820475,0.840454,0.75510003125,0.806351349702381,0.193063632863335,0.227853505582799,-0.866025403784438,-0.5,0,1,-1,-1.83690953073357e-16,22.80953898,1,0,0,0.974358974358974,6.49988,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.855424,16.5,39000,2363.636,18,22,60,38,19,0.86,30.464,73.418,16.495,9.106,1,0,0,0,16,30,1,10,2025,8.201,0.912849,0.846962,0.763356,0.909299,0.864954,0.756266385416667,0.806488811011905,0.193680345122759,0.227889900072512,-0.866025403784438,-0.5,0,1,-1,-1.83690953073357e-16,22.36605952,1,0,0,0.974358974358974,7.05286,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.876547,16.5,39000,2363.636,18,22,60,38,19,0.86,28.746,80.23,34.858,8.944,1,0,0,0,16,45,1,10,2025,8.099,0.855424,0.83774,0.67957,0.907296,0.8670695,0.757225427083333,0.806408639880952,0.193943586510139,0.227863152767077,-0.866025403784438,-0.5,0,1,-1,-1.83690953073357e-16,23.0629158,1,0,0,0.974358974358974,6.96514,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.967711,16.5,39000,2363.636,18,22,60,38,19,0.86,27.829,76.129,13.734,4.818,1,0,0,0,17,0,1,10,2025,8.36,0.876547,0.862265,0.896787,0.803083,0.87677125,0.759277270833333,0.806362882440476,0.194155228387818,0.227845949997216,-0.965925826289068,-0.258819045102521,0,1,-1,-1.83690953073357e-16,21.18593941,1,0,0,0.974358974358974,7.1896,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.973603,16.5,39000,2363.636,18,22,60,38,19,0.86,27.649,69.114,0,5.8,0,0,0,0,17,15,1,10,2025,8.207,0.967711,0.912849,0.847969,0.905043,0.90313275,0.7600160625,0.806607864583333,0.194817790802738,0.227930907141002,-0.965925826289068,-0.258819045102521,0,1,-1,-1.83690953073357e-16,19.10932986,0,0,0,0.974358974358974,7.05802,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",1.016005,16.5,39000,2363.636,18,22,60,38,19,0.86,28.525,60.313,0,0,0,0,0,0,17,30,1,10,2025,8.334,0.973603,0.855424,0.853762,1.176449,0.91832125,0.76132475,0.806709888392857,0.195834155084293,0.227990369470133,-0.965925826289068,-0.258819045102521,0,1,-1,-1.83690953073357e-16,17.20428325,0,0,0,0.974358974358974,7.16724,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",1.118877,16.5,39000,2363.636,18,22,60,38,19,0.86,28.717,75.35,0,5.372,0,0,0,0,17,45,1,10,2025,8.366,1.016005,0.876547,0.785862,0.982621,0.9584665,0.76301478125,0.806471132440476,0.197334600617498,0.227686401837603,-0.965925826289068,-0.258819045102521,0,1,-1,-1.83690953073357e-16,21.6382595,0,0,0,0.974358974358974,7.19476,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",1.069028,16.5,39000,2363.636,18,22,60,38,19,0.86,29.737,76.53,22.878,6.556,1,0,0,0,18,0,1,10,2025,8.121,1.118877,0.967711,0.844284,0.979618,1.019049,0.7664836875,0.806673894345238,0.200639778356416,0.227904068701425,-1,-1.83690953073357e-16,0,1,-1,-1.83690953073357e-16,22.7577261,1,0,0,0.974358974358974,6.98406,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",1.385338,16.5,39000,2363.636,18,22,60,38,19,0.86,28.881,71.929,17.226,8.735,1,0,0,0,18,15,1,10,2025,7.934,1.069028,0.973603,0.758196,1.122853,1.04437825,0.768824770833333,0.806806944940476,0.202856041529195,0.228031247424404,-1,-1.83690953073357e-16,0,1,-1,-1.83690953073357e-16,20.77381449,1,0,0,0.974358974358974,6.82324,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",1.19731,16.5,39000,2363.636,18,22,60,38,19,0.86,28.78,69.438,0,3.233,0,0,0,0,18,30,1,10,2025,8.247,1.385338,1.016005,0.764534,1.231332,1.147312,0.7753575,0.807197547619048,0.212384535384536,0.228796944846166,-1,-1.83690953073357e-16,0,1,-1,-1.83690953073357e-16,19.9842564,0,0,0,0.974358974358974,7.09242,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",1.116507,16.5,39000,2363.636,18,22,60,38,19,0.86,29.558,75.594,15.611,6.714,1,0,0,0,18,45,1,10,2025,7.778,1.19731,1.118877,0.66945,1.204127,1.19263825,0.779865583333333,0.807146919642857,0.216701563070392,0.228706699278456,-1,-1.83690953073357e-16,0,1,-1,-1.83690953073357e-16,22.34407452,1,0,0,0.974358974358974,6.68908,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",1.316615,16.5,39000,2363.636,18,22,60,38,19,0.86,28.92,70.506,0,6.882,0,0,0,0,19,0,1,10,2025,8.224,1.116507,1.069028,0.68843,1.097298,1.19204575,0.784522427083333,0.807016532738095,0.219094136804623,0.22850492884704,-0.965925826289068,0.25881904510252,0,1,-1,-1.83690953073357e-16,20.3903352,0,0,0,0.974358974358974,7.07264,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.985915,16.5,39000,2363.636,18,22,60,38,19,0.86,29.364,61.582,0,7.171,0,0,0,0,19,15,1,10,2025,7.862,1.316615,1.385338,0.657324,1.019966,1.2539425,0.791066020833333,0.807342897321429,0.225481730814995,0.229076051490015,-0.965925826289068,0.25881904510252,0,1,-1,-1.83690953073357e-16,18.08293848,0,0,0,0.974358974358974,6.76132,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.8668,16.5,39000,2363.636,18,22,60,38,19,0.86,31.204,76.051,15.361,5.606,1,0,0,0,19,30,1,10,2025,8.441,0.985915,1.19731,0.660886,0.77236,1.15408675,0.79448884375,0.807292226190476,0.22592373017218,0.229032711528183,-0.965925826289068,0.25881904510252,0,1,-1,-1.83690953073357e-16,23.73095404,1,0,0,0.974358974358974,7.25926,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.996918,16.5,39000,2363.636,18,22,60,38,19,0.86,28.991,61.179,0,4.495,0,0,0,0,19,45,1,10,2025,8.811,0.8668,1.116507,0.614732,0.823324,1.07145925,0.79663378125,0.807432761904762,0.225619218969913,0.229040219305531,-0.965925826289068,0.25881904510252,0,1,-1,-1.83690953073357e-16,17.73640389,0,0,0,0.974358974358974,7.57746,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.872246,16.5,39000,2363.636,18,22,60,38,19,0.86,29.369,70.332,0,5.214,0,0,0,0,20,0,1,10,2025,8.488,0.996918,1.316615,0.616819,0.781546,1.041562,0.800614885416667,0.807691086309524,0.225747577360615,0.229156034289393,-0.866025403784439,0.5,0,1,-1,-1.83690953073357e-16,20.65580508,0,0,0,0.974358974358974,7.29968,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",1.037311,16.5,39000,2363.636,18,22,60,38,19,0.86,28.596,73.708,0,8.011,0,0,0,0,20,15,1,10,2025,8.245,0.872246,0.985915,0.668366,0.811904,0.93046975,0.803275583333333,0.807826056547619,0.225062739790517,0.229167322532533,-0.866025403784439,0.5,0,1,-1,-1.83690953073357e-16,21.07753968,0,0,0,0.974358974358974,7.0907,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.761263,16.5,39000,2363.636,18,22,60,38,19,0.86,30.813,67.83,0,7.818,0,0,0,0,20,30,1,10,2025,9.018,1.037311,0.8668,0.686471,0.885224,0.94331875,0.807118760416667,0.808161483630952,0.225883331777164,0.229338198108637,-0.866025403784439,0.5,0,1,-1,-1.83690953073357e-16,20.9004579,0,0,0,0.974358974358974,7.75548,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",1.021887,16.5,39000,2363.636,18,22,60,38,19,0.86,27.417,72.843,5.125,3.647,1,0,0,0,20,45,1,10,2025,8.302,0.761263,0.996918,0.724715,0.730905,0.9169345,0.80789784375,0.807977017857143,0.225591623563013,0.229325974345028,-0.866025403784439,0.5,0,1,-1,-1.83690953073357e-16,19.97136531,1,0,0,0.974358974358974,7.13972,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.943572,16.5,39000,2363.636,18,22,60,38,19,0.86,28.388,62.594,0,4.729,0,0,0,0,21,0,1,10,2025,8.481,1.021887,0.872246,0.619403,0.761374,0.92317675,0.810993385416667,0.808410026785714,0.22647533208906,0.229454908636865,-0.707106781186548,0.707106781186547,0,1,-1,-1.83690953073357e-16,17.76918472,0,0,0,0.974358974358974,7.29366,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.824991,16.5,39000,2363.636,18,22,60,38,19,0.86,30.165,68.197,0,6.272,0,0,0,0,21,15,1,10,2025,8.645,0.943572,1.037311,0.593624,0.804249,0.94100825,0.814370145833333,0.808681154761905,0.226004839176742,0.229506885508436,-0.707106781186548,0.707106781186547,0,1,-1,-1.83690953073357e-16,20.57162505,0,0,0,0.974358974358974,7.4347,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.794696,16.5,39000,2363.636,18,22,60,38,19,0.86,29.036,57.229,0,8.742,0,0,0,0,21,30,1,10,2025,8.486,0.824991,0.761263,0.616006,0.637216,0.88792825,0.81678021875,0.808712020833333,0.224856776094342,0.229507683325996,-0.707106781186548,0.707106781186547,0,1,-1,-1.83690953073357e-16,16.61701244,0,0,0,0.974358974358974,7.29796,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.766462,16.5,39000,2363.636,18,22,60,38,19,0.86,30.168,67.083,0,10.614,0,0,0,0,21,45,1,10,2025,8.548,0.794696,1.021887,0.525001,0.75807,0.8962865,0.818641572916667,0.808946366071429,0.22391490270809,0.229412691568915,-0.707106781186548,0.707106781186547,0,1,-1,-1.83690953073357e-16,20.23759944,0,0,0,0.974358974358974,7.35128,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.90377,16.5,39000,2363.636,18,22,60,38,19,0.86,28.753,66.989,0,9.327,0,0,0,0,22,0,1,10,2025,8.033,0.766462,0.943572,0.507369,0.730426,0.83243025,0.821156791666667,0.808958854166667,0.221929091134885,0.229410146378582,-0.5,0.866025403784438,0,1,-1,-1.83690953073357e-16,19.26134717,0,0,0,0.974358974358974,6.90838,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.842262,16.5,39000,2363.636,18,22,60,38,19,0.86,28.04,63.414,0,6.755,0,0,0,0,22,15,1,10,2025,8.26,0.90377,0.824991,0.489131,0.633694,0.82247975,0.82528596875,0.809216806547619,0.219705901408485,0.229419166385026,-0.5,0.866025403784438,0,1,-1,-1.83690953073357e-16,17.7812856,0,0,0,0.974358974358974,7.1036,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.653221,16.5,39000,2363.636,18,22,60,38,19,0.86,28.548,64.98,0,6.569,0,0,0,0,22,30,1,10,2025,8.546,0.842262,0.794696,0.542004,0.640581,0.8267975,0.828964416666667,0.809527175595238,0.216957525419471,0.229322416890752,-0.5,0.866025403784438,0,1,-1,-1.83690953073357e-16,18.5504904,0,0,0,0.974358974358974,7.34956,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.615038,16.5,39000,2363.636,18,22,60,38,19,0.86,26.978,67.453,0,12.067,0,0,0,0,22,45,1,10,2025,7.831,0.653221,0.766462,0.478755,0.637918,0.79142875,0.830122927083333,0.809545985119048,0.215702391616161,0.229309056896904,-0.5,0.866025403784438,0,1,-1,-1.83690953073357e-16,18.19747034,0,0,0,0.974358974358974,6.73466,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.607194,16.5,39000,2363.636,18,22,60,38,19,0.86,27.358,67.145,0,7.366,0,0,0,0,23,0,1,10,2025,8.61,0.615038,0.90377,0.480354,0.671453,0.75357275,0.831542541666667,0.8095119375,0.213805696406065,0.22933627504244,-0.258819045102522,0.965925826289068,0,1,-1,-1.83690953073357e-16,18.3695291,0,0,0,0.974358974358974,7.4046,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.601838,16.5,39000,2363.636,18,22,60,38,19,0.86,29.253,69.939,13.287,4.595,1,0,0,0,23,15,1,10,2025,8.45,0.607194,0.842262,0.477065,0.606781,0.67942875,0.832863791666667,0.809416313988095,0.211996884075657,0.229407311199472,-0.258819045102522,0.965925826289068,0,1,-1,-1.83690953073357e-16,20.45925567,1,0,0,0.974358974358974,7.267,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.581074,16.5,39000,2363.636,18,22,60,38,19,0.86,27.645,67.005,0,12.31,0,0,0,0,23,30,1,10,2025,8.431,0.601838,0.653221,0.417377,0.573933,0.61932275,0.834163510416667,0.809408958333333,0.210167162990396,0.229413897277969,-0.258819045102522,0.965925826289068,0,1,-1,-1.83690953073357e-16,18.52353225,0,0,0,0.974358974358974,7.25066,2.66,100,"Industrial"
2025-10-06,"Zone_D","Industrial",0.547416,16.5,39000,2363.636,18,22,60,38,19,0.86,27.707,79.242,27.192,7.6,1,0,0,0,23,45,1,10,2025,8.635,0.581074,0.615038,0.478343,0.503871,0.601286,0.8358686875,0.809419584821429,0.207395798328008,0.229403138872846,-0.258819045102522,0.965925826289068,0,1,-1,-1.83690953073357e-16,21.95558094,1,0,0,0.974358974358974,7.4261,2.66,100,"Industrial"
2025-10-07,"Zone_D","Industrial",0.622727,16.5,39000,2363.636,18,22,60,38,19,0.86,27.622,74.201,11.669,7.412,1,0,0,0,0,0,2,10,2025,8.671,0.547416,0.607194,0.526004,0.595033,0.5843805,0.836588197916667,0.809484383928571,0.206259092751434,0.229322838454067,0,1,0.78183148246803,0.623489801858734,-1,-1.83690953073357e-16,20.49580022,1,0,0,0.974358974358974,7.45706,2.66,100,"Industrial"
2025-10-07,"Zone_D","Industrial",0.544313,16.5,39000,2363.636,18,22,60,38,19,0.86,25.359,79.556,4.421,8.756,1,0,0,0,0,15,2,10,2025,8.682,0.622727,0.601838,0.533569,0.526882,0.58826375,0.837595729166667,0.809525595238095,0.204958118548129,0.229286727822768,0,1,0.78183148246803,0.623489801858734,-1,-1.83690953073357e-16,20.17460604,0,0,0,0.974358974358974,7.46652,2.66,100,"Industrial"
2025-10-07,"Zone_D","Industrial",0.518125,16.5,39000,2363.636,18,22,60,38,19,0.86,25.133,68.581,0,8.984,0,0,0,0,0,30,2,10,2025,8.841,0.544313,0.581074,0.509219,0.536284,0.5738825,0.837707645833333,0.809551534226191,0.204793225341073,0.229255688845541,0,1,0.78183148246803,0.623489801858734,-1,-1.83690953073357e-16,17.23646273,0,0,0,0.974358974358974,7.60326,2.66,100,"Industrial"
2025-10-07,"Zone_D","Industrial",0.533818,16.5,39000,2363.636,18,22,60,38,19,0.86,27.216,67.224,0,6.529,0,0,0,0,0,45,2,10,2025,8.823,0.518125,0.547416,0.490944,0.543419,0.55814525,0.837800416666667,0.809524511904762,0.204644817844076,0.229289014613817,0,1,0.78183148246803,0.623489801858734,-1,-1.83690953073357e-16,18.29568384,0,0,0,0.974358974358974,7.58778,2.66,100,"Industrial"
2025-10-07,"Zone_D","Industrial",0.562149,16.5,39000,2363.636,18,22,60,38,19,0.86,26.015,75.522,3.049,12.519,1,0,0,0,1,0,2,10,2025,8.319,0.533818,0.622727,0.519106,0.55331,0.55474575,0.838247020833333,0.809510224702381,0.203925410198615,0.22930591909644,0.258819045102521,0.965925826289068,0.78183148246803,0.623489801858734,-1,-1.83690953073357e-16,19.6470483,0,0,0,0.974358974358974,7.15434,2.66,100,"Industrial"
2025-10-07,"Zone_D","Industrial",0.626489,16.5,39000,2363.636,18,22,60,38,19,0.86,25.988,62.078,0,13.359,0,0,0,0,1,15,2,10,2025,8.311,0.562149,0.544313,0.522007,0.510083,0.53960125,0.838695385416667,0.80952337797619,0.203262579848067,0.229291454281908,0.258819045102521,0.965925826289068,0.78183148246803,0.623489801858734,-1,-1.83690953073357e-16,16.13283064,0,0,0,0.974358974358974,7.14746,2.66,100,"Industrial"
2025-10-07,"Zone_D","Industrial",0.505581,16.5,39000,2363.636,18,22,60,38,19,0.86,26.733,75,0,13.218,0,0,0,0,1,30,2,10,2025,8.972,0.626489,0.518125,0.534599,0.485585,0.56014525,0.839783739583333,0.809696601190476,0.201823673900876,0.229108796368742,0.258819045102521,0.965925826289068,0.78183148246803,0.623489801858734,-1,-1.83690953073357e-16,20.04975,0,0,0,0.974358974358974,7.71592,2.66,100,"Industrial"
2025-10-07,"Zone_D","Industrial",0.531247,16.5,39000,2363.636,18,22,60,38,19,0.86,24.612,70.748,0,10.76,0,0,0,0,1,45,2,10,2025,8.812,0.505581,0.533818,0.518889,0.506965,0.55700925,0.83948146875,0.809726357142857,0.202306711716482,0.229067933873154,0.258819045102521,0.965925826289068,0.78183148246803,0.623489801858734,-1,-1.83690953073357e-16,17.41249776,0,0,0,0.974358974358974,7.57832,2.66,100,"Industrial"
2025-10-07,"Zone_D","Industrial",0.51631,16.5,39000,2363.636,18,22,60,38,19,0.86,24.792,78.782,2.466,9.989,1,0,0,0,2,0,2,10,2025,8.648,0.531247,0.562149,0.539609,0.512739,0.5563665,0.839610197916667,0.809762491071429,0.202104399764531,0.229022014685362,0.5,0.866025403784439,0.78183148246803,0.623489801858734,-1,-1.83690953073357e-16,19.53163344,0,0,0,0.974358974358974,7.43728,2.66,100,"Industrial"
2025-10-07,"Zone_D","Industrial",0.522411,16.5,39000,2363.636,18,22,60,38,19,0.86,24.788,85.704,19.669,10.695,1,0,0,0,2,15,2,10,2025,8.522,0.51631,0.626489,0.527641,0.498944,0.54490675,0.8393675,0.809767805059524,0.202482086095224,0.229015153917038,0.5,0.866025403784439,0.78183148246803,0.623489801858734,-1,-1.83690953073357e-16,21.24430752,1,0,0,0.974358974358974,7.32892,2.66,100,"Industrial"
2025-10-07,"Zone_D","Industrial",0.514516,16.5,39000,2363.636,18,22,60,38,19,0.86,25.354,85.919,0.852,12.993,1,0,0,0,2,30,2,10,2025,7.679,0.522411,0.505581,0.505683,0.49348,0.51888725,0.839313020833333,0.809802726190476,0.202567526627125,0.228969472261176,0.5,0.866025403784439,0.78183148246803,0.623489801858734,-1,-1.83690953073357e-16,21.78390326,0,0,0,0.974358974358974,6.60394,2.66,100,"Industrial"
2025-10-07,"Zone_D","Industrial",0.504844,16.5,39000,2363.636,18,22,60,38,19,0.86,24.261,84.312,12.797,13.022,1,0,0,0,2,45,2,10,2025,8.593,0.514516,0.531247,0.520366,0.526049,0.521121,0.83940503125,0.809834029761905,0.202416339349239,0.228927595875053,0.5,0.866025403784439,0.78183148246803,0.623489801858734,-1,-1.83690953073357e-16,20.45493432,1,0,0,0.974358974358974,7.38998,2.66,100,"Industrial"
2025-10-07,"Zone_D","Industrial",0.580083,16.5,39000,2363.636,18,22,60,38,19,0.86,23.678,72.26,0,7.907,0,0,0,0,3,0,2,10,2025,8.539,0.504844,0.51631,0.529413,0.517885,0.51452025,0.83924334375,0.809802474702381,0.202679893891137,0.228968228530182,0.707106781186547,0.707106781186548,0.78183148246803,0.623489801858734,-1,-1.83690953073357e-16,17.1097228,0,0,0,0.974358974358974,7.34354,2.66,100,"Industrial"
2025-10-07,"Zone_D","Industrial",0.563277,16.5,39000,2363.636,18,22,60,38,19,0.86,26.219,79.804,4.121,14.19,1,0,0,0,3,15,2,10,2025,9.427,0.580083,0.522411,0.533968,0.518355,0.5304635,0.83977115625,0.80989503125,0.201929136591571,0.228862596830384,0.707106781186547,0.707106781186548,0.78183148246803,0.623489801858734,-1,-1.83690953073357e-16,20.92381076,0,0,0,0.974358974358974,8.10722,2.66,100,"Industrial"
